,sr_id,error_codes,log_timestamp
600,1-172620856351,200281001,2015-06-01 15:58:32
601,1-172620856351,200281001,2015-06-01 15:59:26
602,1-172620856351,200281001,2015-06-01 15:59:29
603,1-172620856351,200109109,2015-06-01 16:02:19
604,1-172374512951,200109109,2015-06-01 16:03:23
605,1-172374512951,200109110,2015-06-01 16:03:26
606,1-172374512951,200109109,2015-06-01 16:03:34
607,1-172374512951,200109110,2015-06-01 16:05:22
608,1-172620856351,245230,2015-06-01 16:05:23
609,1-172620856351,290009022,2015-06-01 16:05:23
610,1-172374512951,210000454,2015-06-01 16:05:31
611,1-172620856351,200281001,2015-06-01 16:05:43
612,1-172620856351,200109110,2015-06-01 16:05:44
613,1-172620856351,210000454,2015-06-01 16:06:20
614,1-172620856351,200281001,2015-06-01 16:06:20
615,1-172620856351,200281001,2015-06-01 16:07:08
616,1-172620856351,200281001,2015-06-01 16:07:15
617,1-172374512951,200109109,2015-06-01 16:07:55
618,1-172374512951,200109110,2015-06-01 16:21:36
619,1-172374512951,210000454,2015-06-01 16:23:34
620,1-172620856351,200109109,2015-06-01 16:28:30
621,1-172620856351,200002733,2015-06-01 16:29:09
622,1-172620856351,200002733,2015-06-01 16:29:11
623,1-172620856351,200108054,2015-06-01 16:31:31
624,1-172620856351,200108060,2015-06-01 16:32:22
625,1-172620856351,200108060,2015-06-01 16:32:22
626,1-172620856351,245230,2015-06-01 16:34:03
627,1-172620856351,200109110,2015-06-01 16:34:20
628,1-172620856351,200281001,2015-06-01 16:34:20
629,1-172620856351,200281001,2015-06-01 16:34:53
630,1-172620856351,210000454,2015-06-01 16:34:54
631,1-172620856351,200281001,2015-06-01 16:35:47
632,1-172620856351,200281001,2015-06-01 16:35:50
633,1-172620856351,200281001,2015-06-01 16:36:33
634,1-172620856351,200281001,2015-06-01 16:36:40
635,1-172620856351,200109109,2015-06-01 16:43:03
636,1-172620856351,245278,2015-06-01 16:45:31
637,1-172620856351,200109110,2015-06-01 16:45:32
638,1-172620856351,210000454,2015-06-01 16:46:22
639,1-172620856351,200109109,2015-06-01 16:56:17
640,1-172620856351,245230,2015-06-01 16:58:16
641,1-172620856351,200281001,2015-06-01 16:58:59
642,1-172620856351,200109110,2015-06-01 16:58:59
643,1-172620856351,200281001,2015-06-01 16:59:39
644,1-172620856351,210000454,2015-06-01 16:59:39
645,1-172620856351,200281001,2015-06-01 17:00:20
646,1-172620856351,200281001,2015-06-01 17:00:23
647,1-172620856351,200109109,2015-06-01 17:29:05
648,1-172620856351,200281001,2015-06-01 17:30:39
649,1-172620856351,200109110,2015-06-01 17:30:39
650,1-172620856351,200281001,2015-06-01 17:31:31
651,1-172620856351,210000454,2015-06-01 17:31:31
652,1-172620856351,200281001,2015-06-01 17:32:14
653,1-172620856351,200281001,2015-06-01 17:32:20
654,1-172620856351,200109109,2015-06-01 17:52:05
655,1-172620856351,245230,2015-06-01 17:54:31
656,1-172620856351,200281001,2015-06-01 17:55:05
657,1-172620856351,200109110,2015-06-01 17:55:06
658,1-172620856351,200281001,2015-06-01 17:55:44
659,1-172620856351,210000454,2015-06-01 17:55:44
660,1-172620856351,200281001,2015-06-01 17:56:26
661,1-172620856351,200281001,2015-06-01 17:56:29
662,1-172374512951,230023009,2015-06-01 18:38:50
663,1-172374512951,230023010,2015-06-01 18:39:56
664,1-172620856351,200109109,2015-06-01 18:43:57
665,1-172620856351,290009022,2015-06-01 18:45:49
666,1-172620856351,245230,2015-06-01 18:45:49
667,1-172620856351,200109110,2015-06-01 18:51:19
668,1-172620856351,200281001,2015-06-01 18:51:19
669,1-172620856351,210000454,2015-06-01 18:51:56
670,1-172620856351,200281001,2015-06-01 18:51:57
671,1-172620856351,200281001,2015-06-01 18:52:34
672,1-172620856351,200281001,2015-06-01 18:52:40
673,1-172620856351,200109109,2015-06-01 19:18:23
674,1-172374512951,260134703,2015-06-01 19:26:28
675,1-172620856351,200281001,2015-06-01 19:27:29
676,1-172620856351,200109110,2015-06-01 19:27:29
677,1-172620856351,200281001,2015-06-01 19:27:52
678,1-172620856351,210000454,2015-06-01 19:27:52
679,1-172620856351,200281001,2015-06-01 19:28:42
680,1-172620856351,200281001,2015-06-01 19:28:46
681,1-172620856351,200281001,2015-06-01 19:29:27
682,1-172620856351,200281001,2015-06-01 19:29:33
683,1-172620856351,200109109,2015-06-01 20:53:49
684,1-172620856351,200281001,2015-06-01 20:55:40
685,1-172620856351,200109110,2015-06-01 20:55:40
686,1-172620856351,210000454,2015-06-01 20:56:40
687,1-172620856351,200281001,2015-06-01 20:56:40
688,1-172620856351,200281001,2015-06-01 20:57:25
689,1-172620856351,200281001,2015-06-01 20:57:31
690,1-172374512951,230023009,2015-06-01 20:57:31
691,1-172374512951,245041,2015-06-01 20:58:15
692,1-172374512951,230023010,2015-06-01 21:09:34
693,1-172374512951,200109099,2015-06-01 21:12:28
694,1-172374512951,200109110,2015-06-01 21:12:29
695,1-172374512951,200109099,2015-06-01 21:19:05
696,1-172374512951,200109110,2015-06-01 21:19:05
697,1-172374512951,200109109,2015-06-01 21:19:23
698,1-172374512951,200109110,2015-06-01 21:26:23
699,1-172374512951,210000454,2015-06-01 21:27:10
700,1-172374512951,200109109,2015-06-01 22:05:28
701,1-172620856351,200109109,2015-06-01 22:07:43
702,1-172620856351,200109100,2015-06-01 22:08:54
703,1-172620856351,210000440,2015-06-01 22:08:54
704,1-172620856351,200109012,2015-06-01 22:08:54
705,1-172620856351,200502003,2015-06-01 22:08:54
706,1-172620856351,210000441,2015-06-01 22:08:54
707,1-172620856351,200107023,2015-06-01 22:08:54
708,1-172620856351,200109012,2015-06-01 22:09:02
709,1-172620856351,200502003,2015-06-01 22:09:02
710,1-172620856351,210000441,2015-06-01 22:09:02
711,1-172620856351,210000440,2015-06-01 22:09:02
712,1-172620856351,200107023,2015-06-01 22:09:02
713,1-172620856351,200109100,2015-06-01 22:09:02
714,1-172620856351,210000441,2015-06-01 22:09:11
715,1-172620856351,200107023,2015-06-01 22:09:11
716,1-172620856351,210000440,2015-06-01 22:09:11
717,1-172620856351,200109100,2015-06-01 22:09:11
718,1-172620856351,200109012,2015-06-01 22:09:11
719,1-172620856351,200502003,2015-06-01 22:09:11
720,1-172620856351,200109110,2015-06-01 22:12:23
721,1-172620856351,200281001,2015-06-01 22:12:23
722,1-172620856351,210000454,2015-06-01 22:13:29
723,1-172620856351,200281001,2015-06-01 22:13:29
724,1-172620856351,200281001,2015-06-01 22:14:11
725,1-172620856351,200281001,2015-06-01 22:14:17
726,1-172374512951,200281001,2015-06-01 22:17:12
727,1-172374512951,200281001,2015-06-01 22:18:35
728,1-172374512951,200281001,2015-06-01 22:19:20
729,1-172374512951,200281001,2015-06-01 22:19:23
730,1-172374512951,200109110,2015-06-01 22:19:57
731,1-172374512951,210000454,2015-06-01 22:19:58
732,1-172374512951,200281001,2015-06-01 22:20:02
733,1-172374512951,200281001,2015-06-01 22:20:08
734,1-172374512951,200281000,2015-06-01 22:28:02
735,1-172374512951,200281001,2015-06-01 22:28:02
736,1-172374512951,200281001,2015-06-01 22:28:17
737,1-172374512951,200281001,2015-06-01 22:28:23
738,1-172374512951,200281001,2015-06-01 22:28:54
739,1-172374512951,200281001,2015-06-01 22:29:00
740,1-172618744961,230023009,2015-06-01 23:17:36
741,1-172618744961,230023010,2015-06-01 23:18:54
742,1-172618744961,200109109,2015-06-01 23:19:16
743,1-172618744961,200281001,2015-06-01 23:28:30
744,1-172618744961,200109110,2015-06-01 23:28:31
745,1-172618744961,210000454,2015-06-01 23:28:50
746,1-172618744961,200281001,2015-06-01 23:28:51
747,1-172618744961,200281001,2015-06-01 23:29:40
748,1-172618744961,200281001,2015-06-01 23:30:13
749,1-172374512951,200520024,2015-06-01 23:57:13
750,1-172374512951,200001818,2015-06-01 23:57:14
751,1-172374512951,200001818,2015-06-01 23:57:14
752,1-172374512951,230020201,2015-06-01 23:57:14
753,1-172374512951,200001818,2015-06-01 23:57:14
754,1-172374512951,200001808,2015-06-01 23:57:14
755,1-172374512951,200001818,2015-06-01 23:57:14
756,1-172374512951,0,2015-06-01 23:57:15
757,1-172374512951,200001808,2015-06-01 23:57:17
758,1-172374512951,200281001,2015-06-01 23:57:18
759,1-172374512951,200001808,2015-06-01 23:57:18
760,1-172374512951,200002331,2015-06-01 23:57:18
761,1-172374512951,200281001,2015-06-01 23:57:18
762,1-172374512951,200520002,2015-06-01 23:57:18
763,1-172374512951,200501531,2015-06-01 23:57:18
764,1-172374512951,200280011,2015-06-01 23:57:18
765,1-172374512951,200002391,2015-06-01 23:57:18
766,1-172374512951,200280011,2015-06-01 23:57:18
767,1-172374512951,200280011,2015-06-01 23:57:18
768,1-172374512951,200280011,2015-06-01 23:57:18
769,1-172374512951,200280011,2015-06-01 23:57:18
770,1-172374512951,200001808,2015-06-01 23:57:18
771,1-172374512951,200001808,2015-06-01 23:57:18
772,1-172374512951,200001808,2015-06-01 23:57:18
773,1-172374512951,200001808,2015-06-01 23:57:18
774,1-172374512951,200001808,2015-06-01 23:57:18
775,1-172374512951,200001808,2015-06-01 23:57:18
776,1-172374512951,200281001,2015-06-01 23:57:18
777,1-172374512951,200002395,2015-06-01 23:57:27
778,1-172374512951,200002392,2015-06-01 23:57:27
779,1-172374512951,200002396,2015-06-01 23:58:04
780,1-172374512951,200002348,2015-06-01 23:58:04
781,1-172374512951,200501502,2015-06-01 23:58:04
782,1-172374512951,0,2015-06-02 00:10:59
783,1-172374512951,200002305,2015-06-02 00:11:06
784,1-172374512951,200002347,2015-06-02 00:11:06
785,1-172374512951,200002305,2015-06-02 00:11:06
786,1-172374512951,230020200,2015-06-02 00:11:07
787,1-172374512951,260140030,2015-06-02 00:11:08
788,1-172374512951,200002389,2015-06-02 00:11:08
789,1-172374512951,260140018,2015-06-02 00:11:09
790,1-172374512951,200510061,2015-06-02 00:11:09
791,1-172374512951,200501547,2015-06-02 00:11:09
792,1-172374512951,200501534,2015-06-02 00:11:09
793,1-172374512951,200510059,2015-06-02 00:11:09
794,1-172374512951,200501531,2015-06-02 00:11:09
795,1-172374512951,230018036,2015-06-02 00:11:09
796,1-172374512951,200501534,2015-06-02 00:11:14
797,1-172374512951,200501531,2015-06-02 00:11:14
798,1-172374512951,200510061,2015-06-02 00:11:14
799,1-172374512951,200501547,2015-06-02 00:11:14
800,1-172374512951,200002390,2015-06-02 00:11:16
801,1-172374512951,200002393,2015-06-02 00:11:16
802,1-172374512951,200501547,2015-06-02 00:11:19
803,1-172374512951,200501531,2015-06-02 00:11:19
804,1-172374512951,200510061,2015-06-02 00:11:19
805,1-172374512951,200501534,2015-06-02 00:11:19
806,1-172374512951,200501547,2015-06-02 00:11:24
807,1-172374512951,200501534,2015-06-02 00:11:24
808,1-172374512951,200002394,2015-06-02 00:11:24
809,1-172374512951,200501531,2015-06-02 00:11:24
810,1-172374512951,200510061,2015-06-02 00:11:24
811,1-172374512951,200501547,2015-06-02 00:11:29
812,1-172374512951,200501534,2015-06-02 00:11:29
813,1-172374512951,200501531,2015-06-02 00:11:29
814,1-172374512951,200510061,2015-06-02 00:11:29
815,1-172374512951,200501547,2015-06-02 00:11:34
816,1-172374512951,200501534,2015-06-02 00:11:34
817,1-172374512951,200510061,2015-06-02 00:11:34
818,1-172374512951,200501531,2015-06-02 00:11:34
819,1-172374512951,200501547,2015-06-02 00:11:39
820,1-172374512951,200501534,2015-06-02 00:11:39
821,1-172374512951,200501531,2015-06-02 00:11:39
822,1-172374512951,200510061,2015-06-02 00:11:39
823,1-172374512951,260140029,2015-06-02 00:11:44
824,1-172374512951,260140029,2015-06-02 00:11:44
825,1-172374512951,200510061,2015-06-02 00:11:44
826,1-172374512951,200501547,2015-06-02 00:11:44
827,1-172374512951,200501534,2015-06-02 00:11:44
828,1-172374512951,200501531,2015-06-02 00:11:44
829,1-172374512951,244629,2015-06-02 00:11:44
830,1-172374512951,244642,2015-06-02 00:11:46
831,1-172374512951,244629,2015-06-02 00:11:46
832,1-172374512951,0,2015-06-02 00:11:47
833,1-172374512951,260116316,2015-06-02 00:11:49
834,1-172374512951,200501534,2015-06-02 00:11:49
835,1-172374512951,200501547,2015-06-02 00:11:49
836,1-172374512951,200510061,2015-06-02 00:11:49
837,1-172374512951,200501531,2015-06-02 00:11:49
838,1-172374512951,200510061,2015-06-02 00:11:54
839,1-172374512951,200501534,2015-06-02 00:11:54
840,1-172374512951,200501531,2015-06-02 00:11:54
841,1-172374512951,200501547,2015-06-02 00:11:54
842,1-172374512951,244572,2015-06-02 00:11:57
843,1-172374512951,260116315,2015-06-02 00:11:57
844,1-172374512951,200501547,2015-06-02 00:11:59
845,1-172374512951,200501534,2015-06-02 00:11:59
846,1-172374512951,200501531,2015-06-02 00:11:59
847,1-172374512951,200510061,2015-06-02 00:11:59
848,1-172374512951,200001830,2015-06-02 00:12:01
849,1-172374512951,200001804,2015-06-02 00:12:01
850,1-172374512951,244599,2015-06-02 00:12:01
851,1-172374512951,244599,2015-06-02 00:12:01
852,1-172374512951,244599,2015-06-02 00:12:01
853,1-172374512951,244599,2015-06-02 00:12:01
854,1-172374512951,244599,2015-06-02 00:12:01
855,1-172374512951,14160,2015-06-02 00:12:01
856,1-172374512951,244599,2015-06-02 00:12:01
857,1-172374512951,200288002,2015-06-02 00:12:01
858,1-172374512951,260111019,2015-06-02 00:12:02
859,1-172374512951,200285063,2015-06-02 00:12:02
860,1-172374512951,200620012,2015-06-02 00:12:02
861,1-172374512951,200001830,2015-06-02 00:12:03
862,1-172374512951,200001830,2015-06-02 00:12:03
863,1-172374512951,200000003,2015-06-02 00:12:03
864,1-172374512951,200501531,2015-06-02 00:12:04
865,1-172374512951,200501547,2015-06-02 00:12:04
866,1-172374512951,200501534,2015-06-02 00:12:04
867,1-172374512951,200510061,2015-06-02 00:12:04
868,1-172374512951,200281001,2015-06-02 00:12:05
869,1-172374512951,200281001,2015-06-02 00:12:05
870,1-172374512951,200281001,2015-06-02 00:12:05
871,1-172374512951,200001803,2015-06-02 00:12:07
872,1-172374512951,200001810,2015-06-02 00:12:07
873,1-172374512951,200001810,2015-06-02 00:12:07
874,1-172374512951,200001804,2015-06-02 00:12:07
875,1-172374512951,245191,2015-06-02 00:12:08
876,1-172374512951,200001830,2015-06-02 00:12:08
877,1-172374512951,200110035,2015-06-02 00:12:09
878,1-172374512951,200501530,2015-06-02 00:12:11
879,1-172374512951,200501534,2015-06-02 00:12:11
880,1-172374512951,200501536,2015-06-02 00:12:11
881,1-172374512951,200190000,2015-06-02 00:12:11
882,1-172374512951,200190000,2015-06-02 00:12:11
883,1-172374512951,200001830,2015-06-02 00:12:11
884,1-172374512951,200190000,2015-06-02 00:12:12
885,1-172374512951,260125003,2015-06-02 00:12:14
886,1-172374512951,290013000,2015-06-02 00:12:31
887,1-172374512951,244649,2015-06-02 00:12:33
888,1-172374512951,200352909,2015-06-02 00:12:35
889,1-172374512951,290013001,2015-06-02 00:12:35
890,1-172374512951,200002379,2015-06-02 00:12:35
891,1-172374512951,244585,2015-06-02 00:12:37
892,1-172374512951,230023009,2015-06-02 00:20:37
893,1-172374512951,230023010,2015-06-02 00:21:43
894,1-172374512951,230023009,2015-06-02 00:28:08
895,1-172374512951,230023009,2015-06-02 00:28:45
896,1-172620856351,230023009,2015-06-02 00:28:50
897,1-172374512951,230023009,2015-06-02 00:29:40
898,1-172620856351,230023010,2015-06-02 00:29:55
899,1-172374512951,230023009,2015-06-02 00:30:18
900,1-172374512951,230023070,2015-06-02 00:30:45
901,1-172374512951,230015038,2015-06-02 00:30:45
902,1-172374512951,230007012,2015-06-02 00:30:45
903,1-172374512951,230015038,2015-06-02 00:30:45
904,1-172374512951,230023009,2015-06-02 00:30:46
905,1-172374512951,230023009,2015-06-02 00:31:25
906,1-172374512951,230023010,2015-06-02 00:33:38
907,1-172620856351,200109109,2015-06-02 00:38:15
908,1-172620856351,200109110,2015-06-02 00:40:17
909,1-172620856351,200281001,2015-06-02 00:40:17
910,1-172620856351,200281001,2015-06-02 00:40:45
911,1-172620856351,210000454,2015-06-02 00:41:23
912,1-172620856351,200281000,2015-06-02 00:43:08
913,1-172620856351,200281001,2015-06-02 00:43:08
914,1-172374512951,230023009,2015-06-02 01:30:53
915,1-172374512951,230023010,2015-06-02 01:32:00
916,1-172374512951,200108007,2015-06-02 01:46:53
917,1-172374512951,200109109,2015-06-02 01:47:02
918,1-172374512951,245278,2015-06-02 01:47:34
919,1-172374512951,245041,2015-06-02 01:52:42
920,1-172374512951,245303,2015-06-02 01:52:42
921,1-172374512951,200281001,2015-06-02 01:53:58
922,1-172374512951,200281001,2015-06-02 01:56:00
923,1-172374512951,200281001,2015-06-02 01:56:49
924,1-172374512951,200281001,2015-06-02 01:56:53
925,1-172374512951,245278,2015-06-02 01:57:30
926,1-172374512951,245303,2015-06-02 01:57:30
927,1-172374512951,200281001,2015-06-02 01:57:40
928,1-172374512951,200281001,2015-06-02 01:57:43
929,1-172374512951,200109110,2015-06-02 02:01:17
930,1-172374512951,210000454,2015-06-02 02:01:18
931,1-172374512951,200281001,2015-06-02 02:02:19
932,1-172374512951,200281001,2015-06-02 02:02:42
933,1-172374512951,200281001,2015-06-02 02:02:49
934,1-172374512951,200281001,2015-06-02 02:03:31
935,1-172374512951,200281001,2015-06-02 02:03:37
936,1-172620856351,200109109,2015-06-02 02:15:26
937,1-172620856351,200281001,2015-06-02 02:19:47
938,1-172620856351,200109110,2015-06-02 02:19:48
939,1-172620856351,210000454,2015-06-02 02:20:53
940,1-172620856351,200281001,2015-06-02 02:20:53
941,1-172620856351,200281001,2015-06-02 02:21:42
942,1-172620856351,200281001,2015-06-02 02:21:48
943,1-172374512951,260134736,2015-06-02 03:08:49
944,1-172374512951,260134736,2015-06-02 03:08:49
945,1-172374512951,260134736,2015-06-02 03:08:49
946,1-172374512951,260134736,2015-06-02 03:08:49
947,1-172374512951,260134736,2015-06-02 03:08:49
948,1-172374512951,260134736,2015-06-02 03:08:49
949,1-172374512951,260134736,2015-06-02 03:08:49
950,1-172374512951,260134736,2015-06-02 03:08:49
951,1-172374512951,260134736,2015-06-02 03:08:50
952,1-172374512951,260134736,2015-06-02 03:08:50
953,1-172374512951,260134736,2015-06-02 03:08:50
954,1-172374512951,260134736,2015-06-02 03:08:50
955,1-172374512951,200109109,2015-06-02 03:09:46
956,1-172374512951,200109110,2015-06-02 03:11:32
957,1-172374512951,200281001,2015-06-02 03:11:32
958,1-172374512951,200281001,2015-06-02 03:13:01
959,1-172374512951,210000454,2015-06-02 03:13:09
960,1-172374512951,200281001,2015-06-02 03:13:47
961,1-172374512951,200281001,2015-06-02 03:13:54
962,1-172374512951,200281001,2015-06-02 03:14:34
963,1-172374512951,200281001,2015-06-02 03:14:40
964,1-172374512951,200109109,2015-06-02 03:59:22
965,1-172374512951,200109110,2015-06-02 04:00:51
966,1-172374512951,210000454,2015-06-02 04:01:28
967,1-172374512951,200109109,2015-06-02 04:45:43
968,1-172374512951,200109110,2015-06-02 04:46:13
969,1-172374512951,200520025,2015-06-02 04:46:15
970,1-172374512951,210000454,2015-06-02 04:46:21
971,1-172374512951,200520026,2015-06-02 04:47:31
972,1-172374512951,200109109,2015-06-02 05:39:54
973,1-172374512951,260134736,2015-06-02 05:49:22
974,1-172374512951,260134736,2015-06-02 05:49:23
975,1-172374512951,260134736,2015-06-02 05:49:23
976,1-172374512951,260134736,2015-06-02 05:49:23
977,1-172374512951,260134736,2015-06-02 05:49:23
978,1-172374512951,200281001,2015-06-02 05:57:34
979,1-172374512951,200281001,2015-06-02 05:58:57
980,1-172374512951,200281001,2015-06-02 05:59:42
981,1-172374512951,200281001,2015-06-02 05:59:45
982,1-172374512951,200281001,2015-06-02 06:00:25
983,1-172374512951,200281001,2015-06-02 06:00:28
984,1-172374512951,200109110,2015-06-02 06:04:56
985,1-172374512951,210000454,2015-06-02 06:04:57
986,1-172618744961,200520024,2015-06-02 06:09:17
987,1-172618744961,200001818,2015-06-02 06:09:34
988,1-172618744961,200001818,2015-06-02 06:09:34
989,1-172618744961,244599,2015-06-02 06:09:34
990,1-172618744961,244599,2015-06-02 06:09:34
991,1-172618744961,200001818,2015-06-02 06:09:34
992,1-172618744961,200001808,2015-06-02 06:09:34
993,1-172618744961,230020201,2015-06-02 06:09:34
994,1-172618744961,200302682,2015-06-02 06:09:34
995,1-172618744961,0,2015-06-02 06:09:34
996,1-172618744961,200001818,2015-06-02 06:09:34
997,1-172618744961,200001808,2015-06-02 06:09:36
998,1-172618744961,200280011,2015-06-02 06:09:38
999,1-172618744961,200280011,2015-06-02 06:09:38
1000,1-172618744961,200280011,2015-06-02 06:09:38
1001,1-172618744961,200281001,2015-06-02 06:09:38
1002,1-172618744961,200281001,2015-06-02 06:09:38
1003,1-172618744961,200281000,2015-06-02 06:09:38
1004,1-172618744961,200281001,2015-06-02 06:09:38
1005,1-172618744961,200001808,2015-06-02 06:09:38
1006,1-172618744961,200001808,2015-06-02 06:09:38
1007,1-172618744961,200001808,2015-06-02 06:09:38
1008,1-172618744961,200001808,2015-06-02 06:09:38
1009,1-172618744961,200001808,2015-06-02 06:09:38
1010,1-172618744961,200001808,2015-06-02 06:09:38
1011,1-172618744961,200001808,2015-06-02 06:09:38
1012,1-172618744961,200002331,2015-06-02 06:09:38
1013,1-172618744961,200002391,2015-06-02 06:09:38
1014,1-172618744961,200281000,2015-06-02 06:09:39
1015,1-172618744961,290009014,2015-06-02 06:09:40
1016,1-172618744961,200002395,2015-06-02 06:09:45
1017,1-172618744961,200002392,2015-06-02 06:09:45
1018,1-172618744961,200002348,2015-06-02 06:10:12
1019,1-172618744961,200002396,2015-06-02 06:10:12
1020,1-172618744961,200501502,2015-06-02 06:10:12
1021,1-172618744961,0,2015-06-02 06:12:59
1022,1-172618744961,200002347,2015-06-02 06:13:06
1023,1-172618744961,200302681,2015-06-02 06:13:06
1024,1-172618744961,200002305,2015-06-02 06:13:06
1025,1-172618744961,230020200,2015-06-02 06:13:07
1026,1-172618744961,200002389,2015-06-02 06:13:09
1027,1-172618744961,260140018,2015-06-02 06:13:09
1028,1-172618744961,260140030,2015-06-02 06:13:09
1029,1-172618744961,230018036,2015-06-02 06:13:10
1030,1-172618744961,200002390,2015-06-02 06:13:17
1031,1-172618744961,200002393,2015-06-02 06:13:17
1032,1-172618744961,200002394,2015-06-02 06:13:26
1033,1-172618744961,0,2015-06-02 06:13:53
1034,1-172618744961,260140029,2015-06-02 06:13:56
1035,1-172618744961,260140029,2015-06-02 06:13:56
1036,1-172618744961,200001830,2015-06-02 06:14:03
1037,1-172618744961,200288002,2015-06-02 06:14:03
1038,1-172618744961,200620012,2015-06-02 06:14:04
1039,1-172618744961,14160,2015-06-02 06:14:04
1040,1-172618744961,200285063,2015-06-02 06:14:04
1041,1-172618744961,200001804,2015-06-02 06:14:04
1042,1-172618744961,200001830,2015-06-02 06:14:05
1043,1-172618744961,14091,2015-06-02 06:14:05
1044,1-172618744961,200000003,2015-06-02 06:14:05
1045,1-172618744961,14091,2015-06-02 06:14:05
1046,1-172618744961,200001830,2015-06-02 06:14:05
1047,1-172618744961,200281001,2015-06-02 06:14:07
1048,1-172618744961,200281001,2015-06-02 06:14:07
1049,1-172618744961,14091,2015-06-02 06:14:07
1050,1-172618744961,200281001,2015-06-02 06:14:07
1051,1-172618744961,200002792,2015-06-02 06:14:14
1052,1-172618744961,200003404,2015-06-02 06:14:14
1053,1-172618744961,200003403,2015-06-02 06:14:14
1054,1-172618744961,200003405,2015-06-02 06:14:14
1055,1-172618744961,200003402,2015-06-02 06:14:14
1056,1-172618744961,200003404,2015-06-02 06:14:14
1057,1-172618744961,200003403,2015-06-02 06:14:14
1058,1-172618744961,200003405,2015-06-02 06:14:14
1059,1-172618744961,200001830,2015-06-02 06:14:14
1060,1-172618744961,200001810,2015-06-02 06:14:14
1061,1-172618744961,200001810,2015-06-02 06:14:14
1062,1-172618744961,200001803,2015-06-02 06:14:14
1063,1-172618744961,200001804,2015-06-02 06:14:14
1064,1-172618744961,245191,2015-06-02 06:14:14
1065,1-172618744961,200501536,2015-06-02 06:14:17
1066,1-172618744961,200501534,2015-06-02 06:14:17
1067,1-172618744961,200501530,2015-06-02 06:14:17
1068,1-172618744961,200001830,2015-06-02 06:14:17
1069,1-172618744961,200190000,2015-06-02 06:14:18
1070,1-172618744961,200190000,2015-06-02 06:14:18
1071,1-172618744961,200190000,2015-06-02 06:14:18
1072,1-172618744961,244572,2015-06-02 06:14:38
1073,1-172618744961,260116315,2015-06-02 06:14:38
1074,1-172618744961,260116316,2015-06-02 06:14:38
1075,1-172618744961,260125003,2015-06-02 06:14:39
1076,1-172618744961,260111019,2015-06-02 06:14:39
1077,1-172618744961,260111007,2015-06-02 06:14:39
1078,1-172618744961,290013000,2015-06-02 06:14:42
1079,1-172618744961,260142511,2015-06-02 06:14:44
1080,1-172618744961,244649,2015-06-02 06:14:45
1081,1-172618744961,200352909,2015-06-02 06:14:46
1082,1-172618744961,200002379,2015-06-02 06:14:46
1083,1-172618744961,290013001,2015-06-02 06:14:46
1084,1-172618744961,244657,2015-06-02 06:14:49
1085,1-172618744961,244585,2015-06-02 06:14:49
1086,1-172620856351,200520024,2015-06-02 06:50:09
1087,1-172620856351,230020201,2015-06-02 06:50:13
1088,1-172620856351,200001818,2015-06-02 06:50:13
1089,1-172620856351,200001818,2015-06-02 06:50:13
1090,1-172620856351,200001818,2015-06-02 06:50:13
1091,1-172620856351,200001818,2015-06-02 06:50:13
1092,1-172620856351,0,2015-06-02 06:50:13
1093,1-172620856351,200001808,2015-06-02 06:50:14
1094,1-172620856351,200001808,2015-06-02 06:50:20
1095,1-172620856351,200001808,2015-06-02 06:50:21
1096,1-172620856351,200001808,2015-06-02 06:50:21
1097,1-172620856351,200001808,2015-06-02 06:50:21
1098,1-172620856351,200001808,2015-06-02 06:50:21
1099,1-172620856351,200001808,2015-06-02 06:50:21
1100,1-172620856351,200001808,2015-06-02 06:50:21
1101,1-172620856351,200001808,2015-06-02 06:50:21
1102,1-172620856351,200002331,2015-06-02 06:50:21
1103,1-172620856351,200280011,2015-06-02 06:50:22
1104,1-172620856351,200280011,2015-06-02 06:50:22
1105,1-172620856351,200280011,2015-06-02 06:50:22
1106,1-172620856351,200281001,2015-06-02 06:50:22
1107,1-172620856351,200281001,2015-06-02 06:50:22
1108,1-172620856351,200281001,2015-06-02 06:50:22
1109,1-172620856351,200281000,2015-06-02 06:50:22
1110,1-172620856351,200002391,2015-06-02 06:50:22
1111,1-172620856351,200281000,2015-06-02 06:50:23
1112,1-172620856351,290009014,2015-06-02 06:50:38
1113,1-172620856351,200002348,2015-06-02 06:51:22
1114,1-172620856351,200002392,2015-06-02 06:51:22
1115,1-172620856351,200501502,2015-06-02 06:51:22
1116,1-172620856351,0,2015-06-02 06:54:01
1117,1-172620856351,200002305,2015-06-02 06:55:28
1118,1-172620856351,200002305,2015-06-02 06:55:28
1119,1-172620856351,200002347,2015-06-02 06:55:28
1120,1-172620856351,230020200,2015-06-02 06:55:29
1121,1-172620856351,260140030,2015-06-02 06:55:32
1122,1-172620856351,200002389,2015-06-02 06:55:32
1123,1-172620856351,260140018,2015-06-02 06:55:32
1124,1-172620856351,200501531,2015-06-02 06:55:33
1125,1-172620856351,200501534,2015-06-02 06:55:33
1126,1-172620856351,200501547,2015-06-02 06:55:33
1127,1-172620856351,200510061,2015-06-02 06:55:33
1128,1-172620856351,230018036,2015-06-02 06:55:33
1129,1-172620856351,200510059,2015-06-02 06:55:33
1130,1-172620856351,200501547,2015-06-02 06:55:38
1131,1-172620856351,200501534,2015-06-02 06:55:38
1132,1-172620856351,200501531,2015-06-02 06:55:38
1133,1-172620856351,200510061,2015-06-02 06:55:38
